# process with pid = 2743, launched at 2019-07-01 19:00:31.462380
# <j2> <train_ratio> <test_loss> <test_loss_err> <test_accuracy> <test_accuracy_err> <train_loss> <train_loss_err> <train_accuracy> <train_accuracy_err> <rest_loss> <rest_loss_err> <rest_accuracy> <rest_accuracy_err> <resampled_loss> <resampled_loss_err> <resampled_accuracy> <resampled_accuracy_err> <total_overlap> <total_overlap_err> <rest_overlap> <rest_overlap_err> <total_expr> <total_acc> 
0.500 0.00590 4.9036085147e-03 7.7967483240e-03 9.9997688738e-01 2.0149117761e-05 2.5532040745e-03 4.4222791791e-03 1.0000000000e+00 0.0000000000e+00 5.0689081939e-03 7.9873461622e-03 9.9997256102e-01 2.3555759283e-06 4.6767740304e-03 7.6802805081e-03 9.9996866186e-01 3.1338138515e-05 9.5708027595e-01 1.7541624842e-05 9.5008512834e-01 2.4994657002e-04 0.0000000000e+00 1.0000000000e+00
# process with pid = 8907, launched at 2019-07-02 01:25:00.477221
# <j2> <train_ratio> <test_loss> <test_loss_err> <test_accuracy> <test_accuracy_err> <train_loss> <train_loss_err> <train_accuracy> <train_accuracy_err> <rest_loss> <rest_loss_err> <rest_accuracy> <rest_accuracy_err> <resampled_loss> <resampled_loss_err> <resampled_accuracy> <resampled_accuracy_err> <total_overlap> <total_overlap_err> <rest_overlap> <rest_overlap_err> <total_expr> <total_acc> 
0.400 0.002 2.7309688181e-01 1.8662969844e-01 8.8020881485e-01 8.9670728404e-02 4.1243186841e-02 4.3771882991e-02 1.0000000000e+00 0.0000000000e+00 2.7577956714e-01 1.8465065297e-01 8.7915960917e-01 8.9465957576e-02 2.5478162616e-01 1.8225367308e-01 8.8856015779e-01 8.6838269320e-02 7.1776520808e-01 1.8382260596e-01 7.0696024920e-01 1.8487137504e-01 1.4145936817e-02 1.0000000000e+00
0.400 0.004 1.2916875421e-03 5.2835980706e-04 9.9985207921e-01 1.1398062243e-04 1.4558183223e-04 5.6294442025e-05 1.0000000000e+00 0.0000000000e+00 1.4386471305e-03 5.5590274926e-04 9.9985535348e-01 1.2287264318e-04 1.0509466132e-03 3.5204762198e-04 9.9993836862e-01 4.3579968641e-05 9.8017002896e-01 3.6996152921e-04 9.7701900479e-01 4.7895640682e-04 2.1501071751e-04 1.0000000000e+00
0.400 0.006 3.0732962356e-03 4.0667006655e-03 9.9996301980e-01 2.6148948142e-05 1.4449997495e-03 2.0432484847e-03 1.0000000000e+00 0.0000000000e+00 3.2665681301e-03 4.2420247179e-03 9.9995876017e-01 4.8789667424e-05 2.7450422143e-03 3.7547470528e-03 9.9997945557e-01 2.9054207753e-05 9.8086824692e-01 1.3570609805e-04 9.7789804085e-01 1.7242479934e-04 1.2230686843e-04 1.0000000000e+00
0.400 0.008 7.8182909056e-04 6.6100087701e-04 9.9998150990e-01 1.5097102249e-05 4.7683715820e-07 6.7434957617e-07 1.0000000000e+00 0.0000000000e+00 6.4289387918e-04 7.5959839832e-04 9.9999856027e-01 5.7609733453e-06 5.0453560167e-04 6.7127772281e-04 1.0000000000e+00 0.0000000000e+00 9.8101351795e-01 1.1714038897e-05 9.7805721253e-01 4.0855940551e-05 1.4305114746e-06 1.0000000000e+00
0.400 0.010 6.0952007771e-03 1.1715053472e-03 9.9995685644e-01 4.8530393864e-05 1.6752302569e-03 5.4346362791e-04 1.0000000000e+00 0.0000000000e+00 6.3424318097e-03 1.2962628621e-03 9.9994497462e-01 2.4438488380e-05 5.7796013231e-03 1.0145123746e-03 1.0000000000e+00 0.0000000000e+00 9.8055385472e-01 2.4030881351e-04 9.7712569767e-01 2.3276096210e-04 2.3399703205e-03 1.0000000000e+00
0.400 0.020 4.0848531644e-03 2.5674717662e-03 9.9993836634e-01 4.8530393864e-05 8.3734801350e-04 6.0653309827e-04 1.0000000000e+00 0.0000000000e+00 4.0258482168e-03 2.7981439835e-03 9.9996296100e-01 4.4028120579e-05 3.6685941316e-03 2.5926397054e-03 9.9995069307e-01 6.9730528379e-05 9.8086443119e-01 1.1141308261e-04 9.7667441262e-01 1.6579875700e-04 8.4232538939e-05 1.0000000000e+00
0.400 0.030 2.4663837879e-03 3.1830944120e-03 9.9997534654e-01 8.7163160474e-06 1.1924505234e-03 1.6863797026e-03 1.0000000000e+00 0.0000000000e+00 2.4744979204e-03 3.3537371736e-03 9.9999994955e-01 2.5467571962e-06 2.2337463355e-03 3.1315591099e-03 1.0000000000e+00 0.0000000000e+00 9.8098828651e-01 4.8799157725e-05 9.7563962939e-01 8.8793592260e-05 3.5773515701e-03 1.0000000000e+00
0.400 0.040 7.9932041311e-03 4.1699914951e-03 9.9998150990e-01 1.5097102249e-05 2.4849134109e-03 2.4627130039e-03 1.0000000000e+00 0.0000000000e+00 8.2048507223e-03 4.1578419810e-03 9.9994717344e-01 2.3801710809e-05 7.3209890785e-03 4.0854814709e-03 9.9995377475e-01 3.2903371522e-05 9.8061136655e-01 3.3887734700e-04 9.7456839198e-01 6.1947405168e-04 5.8901710436e-03 1.0000000000e+00
0.400 0.050 1.4554031504e-02 6.3474721224e-03 9.9998150990e-01 2.6148948142e-05 7.0165512152e-03 5.5832084042e-03 1.0000000000e+00 0.0000000000e+00 1.4589138847e-02 6.3006957964e-03 9.9994339298e-01 1.3048103734e-05 1.4607422364e-02 6.4333216434e-03 9.9995069325e-01 1.2570803290e-05 9.8058919377e-01 2.5389556661e-04 9.7384070807e-01 3.3894867563e-04 1.4851649292e-02 1.0000000000e+00
0.400 0.060 1.7162677880e-03 1.0563797564e-03 9.9996301980e-01 3.9943178068e-05 2.2956387450e-04 2.8298417660e-04 1.0000000000e+00 0.0000000000e+00 1.7203819639e-03 1.1395355633e-03 9.9993641614e-01 6.6043689039e-05 1.5918685943e-03 1.0884180927e-03 9.9994658416e-01 6.2517587390e-05 9.8073525931e-01 3.1050759008e-04 9.7334872154e-01 3.5149875479e-04 6.2823947519e-04 1.0000000000e+00
0.400 0.070 1.4937006248e-02 6.2263474892e-03 1.0000000000e+00 0.0000000000e+00 7.7817163741e-03 3.6101997310e-03 1.0000000000e+00 0.0000000000e+00 1.5246480375e-02 6.3841908658e-03 9.9999072869e-01 8.4695063146e-06 1.4272862735e-02 5.6625754826e-03 9.9999119521e-01 8.9791546941e-06 9.8098609286e-01 3.3249518660e-05 9.7303504268e-01 1.1018402420e-04 1.1995334178e-02 1.0000000000e+00
0.400 0.080 4.1876644391e-03 3.5614084794e-03 9.9998150990e-01 1.3074474071e-05 1.0381999139e-03 1.0353669577e-03 1.0000000000e+00 0.0000000000e+00 4.2614885057e-03 3.4415526909e-03 9.9995480090e-01 4.1466598064e-05 4.1151008991e-03 3.2758273059e-03 9.9995261912e-01 5.0465501084e-05 9.8090755618e-01 9.2019873910e-05 9.7172286809e-01 1.4070889452e-04 2.5654211640e-04 1.0000000000e+00
0.400 0.090 3.6389173474e-03 2.8264240472e-03 9.9996764233e-01 2.4019342597e-05 8.2121469313e-04 8.4732911841e-04 1.0000000000e+00 0.0000000000e+00 3.8006114221e-03 3.0234191003e-03 9.9997267424e-01 1.3640160910e-05 3.5126477906e-03 2.5808763076e-03 9.9996815601e-01 3.9021053837e-05 9.8094124361e-01 5.7100875993e-05 9.7146208341e-01 5.9203296812e-05 3.7811696529e-07 1.0000000000e+00
0.400 0.100 5.1136621187e-03 3.0400364185e-03 9.9998613243e-01 1.5331179809e-05 2.0442706300e-03 1.4665649385e-03 1.0000000000e+00 0.0000000000e+00 5.1735344172e-03 3.1554121979e-03 9.9997697058e-01 1.2156601518e-05 4.5362327864e-03 2.7552477819e-03 9.9999075498e-01 9.6077015094e-06 9.8096086012e-01 5.8310666219e-05 9.7035916265e-01 1.8391494500e-04 1.1684373021e-04 1.0000000000e+00
0.400 0.200 3.9427500815e-04 1.6895883543e-04 9.9996764233e-01 1.5331179809e-05 5.4342672229e-07 3.6534058659e-07 1.0000000000e+00 0.0000000000e+00 4.0629118123e-04 4.0451162305e-05 9.9997418840e-01 7.8338415604e-07 2.1809650934e-04 8.1508565614e-05 9.9998751921e-01 3.5506219817e-06 9.8101423191e-01 3.5476894476e-06 9.6271995115e-01 1.7608615900e-04 3.1292438507e-07 1.0000000000e+00
0.400 0.300 6.1863901647e-04 2.9618267510e-04 9.9994452970e-01 1.8490098552e-05 1.0216608644e-06 6.1670363787e-07 1.0000000000e+00 0.0000000000e+00 8.2266179260e-04 3.4110662077e-05 9.9994491094e-01 8.2478510559e-07 3.0348192013e-04 6.7823974022e-05 9.9998305078e-01 2.3670798622e-06 9.8101520739e-01 2.3749326454e-06 9.5323793127e-01 3.9443338032e-05 4.0046870708e-06 1.0000000000e+00
0.400 0.400 8.7684064056e-04 3.2150736582e-04 9.9991679456e-01 2.0672558637e-05 4.0763989091e-06 2.2378987713e-06 1.0000000000e+00 0.0000000000e+00 1.5357749292e-03 9.9298468037e-05 9.9987446092e-01 8.6221681600e-07 5.4468994495e-04 4.6400052614e-05 9.9996232649e-01 3.0922525151e-06 9.8103370569e-01 2.4423767354e-05 9.3982749114e-01 2.3034075185e-04 1.2859702110e-05 1.0000000000e+00
0.400 0.500 3.0101088050e-03 1.0910624096e-03 9.9969029085e-01 9.9034286586e-05 1.0396287507e-05 3.2304819360e-06 1.0000000000e+00 0.0000000000e+00 3.3697558593e-03 9.2370129207e-05 9.9969832781e-01 4.9664912297e-06 7.6931144577e-04 8.2235289936e-05 9.9994397513e-01 1.5134764362e-06 9.8101558514e-01 8.1793370803e-07 9.2206169953e-01 1.7637206331e-04 4.3937138798e-06 1.0000000000e+00
0.400 0.600 6.5752272494e-03 3.8314342564e-04 9.9925115101e-01 6.2017675910e-05 3.7066172808e-05 6.8970971163e-06 1.0000000000e+00 0.0000000000e+00 8.1415525963e-03 1.4920463557e-04 9.9914102093e-01 7.1875654114e-06 1.3972071174e-03 2.1556350464e-04 9.9988058507e-01 6.3511679691e-06 9.8101693236e-01 1.9098523176e-06 8.9452788714e-01 2.6954997736e-04 2.5827437639e-05 1.0000000000e+00
# process with pid = 56837, launched at 2019-07-02 18:43:43.250789
# <j2> <train_ratio> <test_loss> <test_loss_err> <test_accuracy> <test_accuracy_err> <train_loss> <train_loss_err> <train_accuracy> <train_accuracy_err> <rest_loss> <rest_loss_err> <rest_accuracy> <rest_accuracy_err> <resampled_loss> <resampled_loss_err> <resampled_accuracy> <resampled_accuracy_err> <total_overlap> <total_overlap_err> <rest_overlap> <rest_overlap_err> <total_expr> <total_acc> 
0.400 0.00010 6.9483575225e-01 5.5075801366e-04 4.9905700497e-01 2.5869458493e-03 3.6198193207e-02 3.8193589056e-03 1.0000000000e+00 0.0000000000e+00 6.9487829786e-01 7.6037347815e-04 5.0002125242e-01 4.4663652832e-04 6.9630406797e-01 2.6415799462e-03 4.8611111111e-01 1.6010755987e-02 1.0486852623e-04 5.4550562503e-04 3.0036593952e-04 1.4885424668e-04 2.2666711360e-02 1.0000000000e+00
0.400 0.00030 6.9484883547e-01 8.9787528907e-04 4.9894144186e-01 2.1675402003e-03 2.2521591280e-02 4.3100261325e-03 1.0000000000e+00 0.0000000000e+00 6.9455380221e-01 6.4909509432e-04 5.0052361723e-01 9.5898037306e-04 6.9341702759e-01 4.2744734793e-04 5.0308261406e-01 1.2483635469e-02 6.9276092041e-04 6.0769180743e-04 1.0397872320e-03 5.1801957143e-04 2.3054694757e-02 1.0000000000e+00
0.400 0.00050 6.9428940117e-01 2.2306959421e-04 5.0039291459e-01 1.6305067004e-03 3.0805571005e-02 1.4177767948e-03 1.0000000000e+00 0.0000000000e+00 6.9439484201e-01 3.0007501574e-04 4.9980341880e-01 4.7704879360e-04 6.9447237253e-01 9.4091513058e-04 4.9704142012e-01 3.9831100644e-03 1.9721865917e-04 5.5795971452e-04 4.3367595362e-04 4.6914566381e-04 3.0796067789e-02 1.0000000000e+00
0.400 0.00070 6.9423466921e-01 2.1330403026e-04 5.0022188118e-01 3.6643531577e-04 4.1549563408e-02 6.5819867298e-03 1.0000000000e+00 0.0000000000e+00 6.9420629628e-01 1.0496665409e-04 4.9987273027e-01 9.5747726916e-04 6.9422417879e-01 4.4375871595e-04 4.9894347596e-01 4.0662451977e-03 6.8072003301e-04 5.0908465510e-04 4.1312985692e-04 4.2618170297e-04 4.7694779932e-02 1.0000000000e+00
0.400 0.00090 6.9416899979e-01 2.8279741200e-04 5.0006471534e-01 1.0712295684e-03 2.9739037156e-02 1.3848390301e-02 1.0000000000e+00 0.0000000000e+00 6.9428762961e-01 2.5337711848e-04 4.9970513209e-01 7.3935258399e-04 6.9493789971e-01 6.8757471462e-04 4.9332374692e-01 1.0040024682e-02 4.5140977891e-04 3.3683578852e-04 4.3340212598e-04 5.8651397978e-04 2.3855984211e-02 1.0000000000e+00
0.400 0.00110 6.9393280149e-01 1.0555558937e-04 5.0012018564e-01 8.6598036554e-04 4.2615849758e-02 2.7024337470e-02 1.0000000000e+00 0.0000000000e+00 6.9399275785e-01 1.4738202224e-04 4.9945603997e-01 5.3120707482e-04 6.9428442419e-01 8.2281092187e-04 4.9991596639e-01 1.0353200368e-02 2.2060484293e-04 3.4922194215e-04 2.5680441695e-04 2.9887642789e-04 1.4634785242e-02 1.0000000000e+00
0.400 0.00130 6.5425136685e-01 5.1913297531e-02 6.3160327645e-01 1.3203797177e-01 3.5224488238e-02 3.5483689608e-02 1.0000000000e+00 0.0000000000e+00 6.6183191390e-01 4.8316825706e-02 6.2966457576e-01 1.2950443267e-01 6.3795304298e-01 6.0018170474e-02 6.3883357041e-01 1.3922834354e-01 2.4791503255e-01 2.4739368469e-01 2.4764996882e-01 2.4698736617e-01 3.7181746215e-02 1.0000000000e+00
0.400 0.00150 5.5809009820e-01 1.4880255644e-01 7.2997060074e-01 1.4471209629e-01 1.0889061959e-02 5.9488459112e-03 1.0000000000e+00 0.0000000000e+00 5.6990842513e-01 1.4482877533e-01 7.2736253850e-01 1.4179623624e-01 5.4899070412e-01 1.4855471086e-01 7.3773422091e-01 1.4441444404e-01 4.2126181394e-01 2.6247817127e-01 4.1388945014e-01 2.5822305098e-01 9.8713502288e-02 1.0000000000e+00
0.400 0.00170 5.7622105628e-01 1.0429240043e-01 7.2985041510e-01 1.4235104694e-01 3.1811589026e-02 4.6908002961e-02 1.0000000000e+00 0.0000000000e+00 5.8642176455e-01 1.0069736105e-01 7.2796373622e-01 1.3962761425e-01 5.4261435568e-01 1.2089905809e-01 7.4135305634e-01 1.4019004668e-01 4.1057331059e-01 2.5206420711e-01 3.9726101964e-01 2.4435487028e-01 4.8110608011e-02 1.0000000000e+00
0.400 0.00190 2.4244170077e-01 1.2399194328e-01 9.2287779894e-01 3.6953924898e-02 7.8463885438e-04 4.1818530332e-04 1.0000000000e+00 0.0000000000e+00 2.5679901986e-01 1.3154171840e-01 9.1867381095e-01 3.9481573404e-02 2.0864969771e-01 1.1081776289e-01 9.3236667964e-01 3.2223028795e-02 7.8955022109e-01 9.1759903082e-02 7.7410668212e-01 9.8003464353e-02 7.5432989979e-04 1.0000000000e+00
0.400 0.00210 1.1267301440e-01 1.8935000272e-02 9.6435571252e-01 7.9999583457e-03 3.5500606373e-04 2.2699143303e-04 1.0000000000e+00 0.0000000000e+00 1.1675906238e-01 2.0211646107e-02 9.6340227048e-01 8.3620082885e-03 9.3388065696e-02 2.4514834846e-02 9.6997710865e-01 8.5800803449e-03 8.8554883684e-01 2.8320515951e-02 8.7607157964e-01 2.7367172819e-02 5.5363834690e-05 1.0000000000e+00
0.400 0.00230 3.5476917401e-02 2.0307780516e-02 9.8882735795e-01 5.4564963002e-03 3.8345026041e-05 2.6255186700e-05 1.0000000000e+00 0.0000000000e+00 3.9894238096e-02 2.3654083353e-02 9.8755023986e-01 6.2200212415e-03 3.2138865907e-02 1.4490748613e-02 9.8991157556e-01 4.6448486806e-03 9.3938161568e-01 1.5778562875e-02 9.3189448075e-01 1.8351641951e-02 2.7168907225e-02 1.0000000000e+00
0.400 0.00250 6.4659191776e-03 6.9209488354e-03 9.9781816837e-01 2.4352589952e-03 1.5940982848e-05 1.4127905752e-05 1.0000000000e+00 0.0000000000e+00 7.3950822217e-03 7.9773178090e-03 9.9750628739e-01 2.8525380391e-03 5.6513242598e-03 7.2621195423e-03 9.9803994083e-01 2.6345796688e-03 9.7105499590e-01 1.0404456122e-02 9.6749028091e-01 1.1210929265e-02 3.1623337418e-04 1.0000000000e+00
0.400 0.00270 4.2366205562e-03 4.8220245932e-03 9.9868258048e-01 1.4231596556e-03 5.2452090848e-07 8.5432405953e-07 1.0000000000e+00 0.0000000000e+00 4.5096392575e-03 4.9104902282e-03 9.9860161511e-01 1.5502227790e-03 4.2568483150e-03 5.3165175062e-03 9.9859608273e-01 1.7550427378e-03 9.7639651040e-01 3.7557110824e-03 9.7250694277e-01 4.6782193416e-03 8.6784366431e-06 1.0000000000e+00
0.400 0.00290 3.1796478725e-03 2.5013327956e-03 9.9901540225e-01 8.1517799319e-04 2.1070351863e-06 1.4471908677e-06 1.0000000000e+00 0.0000000000e+00 3.5425116857e-03 2.7842445337e-03 9.9887587068e-01 9.3323682322e-04 3.3699652558e-03 2.3893614118e-03 9.9888421321e-01 7.3461608147e-04 9.7747841979e-01 2.9043159588e-03 9.7425484963e-01 3.4501787795e-03 1.2069940567e-06 1.0000000000e+00
0.400 0.00310 9.9681621941e-04 3.9818687949e-04 9.9983821164e-01 1.8827923612e-04 6.0491729528e-05 1.0404817869e-04 1.0000000000e+00 0.0000000000e+00 8.3084974679e-04 5.8560948696e-04 9.9986407731e-01 1.6301205849e-04 5.5479043840e-04 5.7354338790e-04 9.9994035548e-01 5.9644518669e-05 9.8009914431e-01 7.2468764032e-04 9.7702219200e-01 8.6090250020e-04 1.8998980522e-07 1.0000000000e+00
0.400 0.00330 2.8110303174e-04 2.1329195527e-04 9.9998150990e-01 2.2645653373e-05 1.3058073819e-05 2.0639110557e-05 1.0000000000e+00 0.0000000000e+00 3.0951902638e-04 2.4835833110e-04 9.9997069480e-01 1.5494504108e-05 1.8855744474e-04 2.3067427228e-04 1.0000000000e+00 0.0000000000e+00 9.8090422970e-01 7.9380435532e-05 9.7825143244e-01 8.5626402813e-05 1.6950070858e-06 1.0000000000e+00
0.400 0.00350 2.1213510354e-04 1.6493221829e-04 9.9999075495e-01 9.2450492761e-06 5.3341500461e-06 7.6850949296e-06 1.0000000000e+00 0.0000000000e+00 2.1123714085e-04 1.7172119228e-04 9.9998961599e-01 6.5187020881e-06 1.3112980969e-04 1.6889485155e-04 1.0000000000e+00 0.0000000000e+00 9.8096789413e-01 4.7193484322e-05 9.7812565254e-01 6.9446537227e-05 1.8626451492e-09 1.0000000000e+00
0.400 0.00370 3.0445200900e-04 8.7333056519e-05 9.9998613243e-01 1.5331179809e-05 1.2182054206e-05 8.0686902728e-06 1.0000000000e+00 0.0000000000e+00 2.8066006844e-04 1.3006655767e-04 9.9998905627e-01 2.9540712954e-06 1.7437247737e-04 1.2945704082e-04 1.0000000000e+00 0.0000000000e+00 9.8092144974e-01 6.7929135608e-05 9.7814504128e-01 3.5811180070e-05 4.9500240493e-06 1.0000000000e+00
0.400 0.00390 2.1925563942e-04 1.7188078298e-04 9.9999075495e-01 9.2450492761e-06 1.9503990188e-05 2.8973156980e-05 1.0000000000e+00 0.0000000000e+00 2.3261516088e-04 1.7920493035e-04 9.9999340361e-01 1.3783035144e-06 1.4557115651e-04 1.7708974160e-04 1.0000000000e+00 0.0000000000e+00 9.8097269145e-01 8.0786725094e-06 9.7798031500e-01 3.5305038332e-05 0.0000000000e+00 1.0000000000e+00
0.400 0.00410 8.2599754387e-04 8.5760228312e-04 1.0000000000e+00 0.0000000000e+00 2.8978660703e-04 4.2734360462e-04 1.0000000000e+00 0.0000000000e+00 9.2617174751e-04 8.5212766002e-04 9.9998478383e-01 1.4761891667e-05 7.7227383008e-04 7.7939291517e-04 9.9997745107e-01 3.9055894461e-05 9.8085314663e-01 2.3724973895e-04 9.7784713665e-01 2.7338647077e-04 1.7406418920e-05 1.0000000000e+00
0.400 0.00430 3.1169570229e-04 3.8712797710e-04 9.9999537748e-01 8.0064475324e-06 5.4563861340e-05 9.4440717148e-05 1.0000000000e+00 0.0000000000e+00 3.2312792768e-04 4.0230312835e-04 9.9998955959e-01 6.6034907928e-06 2.2439059450e-04 3.7578194489e-04 1.0000000000e+00 0.0000000000e+00 9.8098675562e-01 2.7087287849e-05 9.7808002015e-01 7.9947662596e-05 0.0000000000e+00 1.0000000000e+00
0.400 0.00450 1.1618054778e-03 1.2655677936e-03 9.9998150990e-01 1.3074474071e-05 1.8268823146e-04 2.9796776552e-04 1.0000000000e+00 0.0000000000e+00 1.1866659361e-03 1.3638414942e-03 9.9998598804e-01 1.0708584366e-05 9.2003842610e-04 1.0944374279e-03 1.0000000000e+00 0.0000000000e+00 9.8097173968e-01 4.2303993767e-05 9.7816770937e-01 8.6051291250e-05 0.0000000000e+00 1.0000000000e+00
0.400 0.00470 2.4178273270e-04 9.6582927429e-05 9.9999075495e-01 9.2450492761e-06 8.4068038859e-06 6.9778401149e-06 1.0000000000e+00 0.0000000000e+00 2.1341729251e-04 1.0347323788e-04 9.9998930314e-01 5.0322283726e-06 1.0940465177e-04 7.1908000725e-05 1.0000000000e+00 0.0000000000e+00 9.8096323435e-01 3.0616496770e-05 9.7799670777e-01 7.6419281558e-05 0.0000000000e+00 1.0000000000e+00
0.400 0.00490 8.5817349463e-04 7.6048596177e-04 9.9999075495e-01 9.2450492761e-06 1.6282802926e-04 2.2590619908e-04 1.0000000000e+00 0.0000000000e+00 8.4824706582e-04 8.4563197236e-04 9.9999069555e-01 3.6385017656e-06 7.7913120867e-04 9.4300774229e-04 9.9998113208e-01 3.2680203916e-05 9.8088271115e-01 7.8040226869e-05 9.7820386908e-01 1.9652135915e-05 0.0000000000e+00 1.0000000000e+00
0.400 0.00510 7.9855755939e-04 1.0837606724e-03 9.9998613243e-01 1.5331179809e-05 1.9003287889e-04 3.2914660135e-04 1.0000000000e+00 0.0000000000e+00 8.5589486723e-04 1.1434333676e-03 9.9996495046e-01 2.3242752574e-05 6.3004566778e-04 9.3862921397e-04 9.9996374447e-01 6.2796418228e-05 9.8081091133e-01 1.2541825086e-04 9.7770996121e-01 1.3304494863e-04 0.0000000000e+00 1.0000000000e+00
0.400 0.00530 1.0516334041e-03 6.2860536621e-04 9.9998613243e-01 1.5331179809e-05 2.9643811285e-04 2.0596543547e-04 1.0000000000e+00 0.0000000000e+00 1.0850006589e-03 7.1772519435e-04 9.9997882681e-01 1.5694954515e-05 8.5219652487e-04 5.8153476063e-04 1.0000000000e+00 0.0000000000e+00 9.8087419158e-01 1.1716822248e-04 9.7758405221e-01 2.1490634689e-04 5.7007558644e-04 1.0000000000e+00
0.400 0.00550 8.0143570813e-04 7.7749659137e-04 9.9998613243e-01 8.0064475324e-06 6.9098474341e-05 1.1968206828e-04 1.0000000000e+00 0.0000000000e+00 6.3213762684e-04 9.1675814515e-04 9.9998584907e-01 1.1967065023e-05 4.0186644382e-04 6.6610155382e-04 1.0000000000e+00 0.0000000000e+00 9.8096087405e-01 5.7804765995e-05 9.7802219016e-01 7.6124662164e-05 0.0000000000e+00 1.0000000000e+00
0.400 0.00570 7.1157771890e-04 6.0231158228e-04 9.9998613243e-01 1.5331179809e-05 1.3755168766e-04 1.6085815756e-04 1.0000000000e+00 0.0000000000e+00 7.6449326601e-04 6.8191864966e-04 9.9999124239e-01 2.7998853664e-06 5.5732281726e-04 5.5991505349e-04 1.0000000000e+00 0.0000000000e+00 9.8094843631e-01 9.1084285588e-05 9.7813710989e-01 9.2573115740e-05 1.2203565566e-03 1.0000000000e+00
0.400 0.00590 3.7696583968e-04 1.4753427684e-04 9.9997688738e-01 8.0064475323e-06 4.5872293413e-05 4.3541371665e-05 1.0000000000e+00 0.0000000000e+00 4.0223556946e-04 2.1709462963e-04 9.9998685470e-01 1.0013953105e-05 3.4027666698e-04 1.8635791751e-04 9.9996866186e-01 3.1338138515e-05 9.8085729457e-01 1.5300422294e-04 9.7777043019e-01 1.3763797749e-04 9.9435448647e-05 1.0000000000e+00

0.600 0.002 6.9386573633e-01 2.1493699557e-04 4.9873959162e-01 1.4027583131e-04 3.0111962557e-01 2.5712941496e-02 9.0625000000e-01 2.5515518154e-02 6.9372724859e-01 1.5961420064e-04 4.9951607393e-01 4.3190689010e-04 6.9392204285e-01 2.3569586408e-04 5.0012327416e-01 1.2203519399e-02 -5.6976309655e-04 1.0808651596e-03 3.8459321259e-04 5.9387627796e-04 2.4761366844e-01 9.6875000000e-01
0.600 0.004 6.9405593475e-01 6.2401866008e-05 4.9647763623e-01 2.8763842956e-04 3.2619659106e-01 4.7580797610e-02 8.8020833333e-01 4.1010457677e-02 6.9381223255e-01 1.1929708350e-04 4.9997466937e-01 4.7165767914e-04 6.9377678633e-01 3.3895291123e-05 4.9998459215e-01 3.6242187737e-03 3.7155029148e-04 3.8256564617e-04 3.1965159678e-04 3.4251770220e-04 3.3498090506e-01 8.5937500000e-01
0.600 0.006 6.1393451691e-01 2.0029081159e-02 7.1344045264e-01 4.5993415537e-03 1.6888443629e-01 1.6246068716e-02 9.5833333333e-01 9.7438994447e-03 6.6574024857e-01 1.6542134314e-02 6.8839863507e-01 1.3404209074e-03 4.6441259980e-01 1.6280750639e-02 7.8980996405e-01 7.4155422761e-03 2.7538419061e-01 7.2564886349e-03 1.8389717817e-01 3.5541801430e-03 1.4616055787e-01 9.6875000000e-01
0.600 0.008 5.3546309471e-01 4.7782862493e-02 7.5459941201e-01 2.8902210510e-02 7.5443585714e-04 2.5043896814e-04 1.0000000000e+00 0.0000000000e+00 5.8721864085e-01 4.7824835544e-02 7.2976068612e-01 2.8755802865e-02 3.9072357615e-01 4.8242748651e-02 8.2947348958e-01 2.5674939336e-02 3.3268527375e-01 3.3648836147e-02 2.2636532944e-01 2.7668762638e-02 8.4042549133e-04 1.0000000000e+00
0.600 0.010 4.9192187190e-01 2.7585168016e-02 7.8317894101e-01 1.3662880316e-02 1.1324614286e-01 1.6747216878e-02 9.6997549020e-01 8.6655242792e-04 5.4750617253e-01 2.3813956737e-02 7.5891642555e-01 1.1988585035e-02 3.4377041459e-01 2.4540016389e-02 8.5528683776e-01 1.1243083025e-02 3.7255279504e-01 1.7340951009e-02 2.5706202597e-01 1.0481438103e-02 1.9963100553e-01 9.3750000000e-01
0.600 0.020 3.8052419821e-01 1.9136371364e-02 8.3847666241e-01 8.8388645131e-03 7.7638402581e-02 9.3213015674e-03 9.8744558458e-01 1.2639385128e-02 4.2036971512e-01 2.0286768922e-02 8.1996646660e-01 1.0169440110e-02 2.4174020688e-01 1.6029992128e-02 9.0127520046e-01 7.2589017432e-03 4.8254707565e-01 1.2257366957e-02 3.4082268123e-01 1.2523611883e-02 7.6790809631e-02 9.7014925373e-01
0.600 0.030 3.0693495274e-01 1.0070708286e-02 8.6881275077e-01 5.3742503343e-03 5.1460046321e-02 8.7787813799e-03 9.9479166667e-01 7.3656956374e-03 3.4172359650e-01 1.1613406970e-02 8.5317766729e-01 6.9726921561e-03 1.9209102293e-01 7.4171574938e-03 9.2116281459e-01 4.1495796850e-03 5.3981326297e-01 8.4390082123e-03 3.8953399378e-01 7.1197409095e-03 4.1388325393e-02 1.0000000000e+00
0.600 0.040 3.0846398075e-01 2.5972739245e-02 8.6844294880e-01 1.3762157705e-02 5.3807099660e-03 1.3395184519e-03 1.0000000000e+00 0.0000000000e+00 3.3467659274e-01 2.4344963183e-02 8.5723544713e-01 1.2884342977e-02 1.9310196241e-01 1.9370635054e-02 9.2113664799e-01 9.1973212639e-03 5.6142870365e-01 1.1232304506e-02 3.9501085395e-01 1.3493451181e-02 2.3346941452e-03 1.0000000000e+00
